datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
2/5/2025 9:00:00 AM,2/5/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4972.736,False
2/5/2025 10:00:00 AM,2/5/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5293.093,False
2/5/2025 11:00:00 AM,2/5/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5752.016,False
2/5/2025 12:00:00 PM,2/5/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,6028.061,False
2/5/2025 1:00:00 PM,2/5/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,6052.925,False
2/5/2025 2:00:00 PM,2/5/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5961.655,False
2/5/2025 3:00:00 PM,2/5/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5843.972,False
2/5/2025 4:00:00 PM,2/5/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5644.499,False
2/5/2025 5:00:00 PM,2/5/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5470.791,False
2/5/2025 6:00:00 PM,2/5/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5380.996,False
2/5/2025 7:00:00 PM,2/5/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5315.781,False
2/5/2025 8:00:00 PM,2/5/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5404.695,False
2/5/2025 9:00:00 PM,2/5/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5603.229,False
2/5/2025 10:00:00 PM,2/5/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5834.844,False
2/5/2025 11:00:00 PM,2/5/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5875.108,False
2/6/2025 12:00:00 AM,2/5/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5824.154,False
2/6/2025 1:00:00 AM,2/5/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5698.459,False
2/6/2025 2:00:00 AM,2/5/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5544.623,False
2/6/2025 3:00:00 AM,2/5/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5256.369,False
2/6/2025 4:00:00 AM,2/5/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,5072.634,False
2/6/2025 5:00:00 AM,2/6/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4926.028,False
2/6/2025 6:00:00 AM,2/6/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4845.397,False
2/6/2025 7:00:00 AM,2/6/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4803.736,False
2/6/2025 8:00:00 AM,2/6/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4828.336,False
2/6/2025 9:00:00 AM,2/6/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4963.787,False
2/6/2025 10:00:00 AM,2/6/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5108.120,False
2/6/2025 11:00:00 AM,2/6/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5422.660,False
2/6/2025 12:00:00 PM,2/6/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5672.000,False
2/6/2025 1:00:00 PM,2/6/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5861.057,False
2/6/2025 2:00:00 PM,2/6/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5975.204,False
2/6/2025 3:00:00 PM,2/6/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,6023.123,False
2/6/2025 4:00:00 PM,2/6/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,6027.789,False
2/6/2025 5:00:00 PM,2/6/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5983.386,False
2/6/2025 6:00:00 PM,2/6/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5864.111,False
2/6/2025 7:00:00 PM,2/6/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5759.271,False
2/6/2025 8:00:00 PM,2/6/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5699.128,False
2/6/2025 9:00:00 PM,2/6/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5730.935,False
2/6/2025 10:00:00 PM,2/6/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5817.392,False
2/6/2025 11:00:00 PM,2/6/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5810.060,False
2/7/2025 12:00:00 AM,2/6/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5691.024,False
2/7/2025 1:00:00 AM,2/6/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5520.968,False
2/7/2025 2:00:00 AM,2/6/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5297.531,False
2/7/2025 3:00:00 AM,2/6/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,4991.043,False
2/7/2025 4:00:00 AM,2/6/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,4753.300,False
2/7/2025 5:00:00 AM,2/7/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4612.645,False
2/7/2025 6:00:00 AM,2/7/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4488.879,False
2/7/2025 7:00:00 AM,2/7/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4461.847,False
2/7/2025 8:00:00 AM,2/7/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4499.766,False
2/7/2025 9:00:00 AM,2/7/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4620.769,False
2/7/2025 10:00:00 AM,2/7/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,4929.208,False
2/7/2025 11:00:00 AM,2/7/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5340.903,False
2/7/2025 12:00:00 PM,2/7/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5617.990,False
2/7/2025 1:00:00 PM,2/7/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5566.885,False
2/7/2025 2:00:00 PM,2/7/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5476.362,False
2/7/2025 3:00:00 PM,2/7/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5323.805,False
2/7/2025 4:00:00 PM,2/7/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5247.470,False
2/7/2025 5:00:00 PM,2/7/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5144.096,False
2/7/2025 6:00:00 PM,2/7/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5066.917,False
2/7/2025 7:00:00 PM,2/7/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5017.319,False
2/7/2025 8:00:00 PM,2/7/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5073.946,False
2/7/2025 9:00:00 PM,2/7/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5231.879,False
2/7/2025 10:00:00 PM,2/7/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5498.454,False
2/7/2025 11:00:00 PM,2/7/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5619.458,False
2/8/2025 12:00:00 AM,2/7/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5584.382,False
2/8/2025 1:00:00 AM,2/7/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5537.144,False
2/8/2025 2:00:00 AM,2/7/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5426.266,False
2/8/2025 3:00:00 AM,2/7/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5223.175,False
2/8/2025 4:00:00 AM,2/7/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,5089.666,False
2/8/2025 5:00:00 AM,2/8/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4944.884,False
2/8/2025 6:00:00 AM,2/8/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4925.304,False
2/8/2025 7:00:00 AM,2/8/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4894.553,False
2/8/2025 8:00:00 AM,2/8/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4916.117,False
2/8/2025 9:00:00 AM,2/8/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4972.687,False
2/8/2025 10:00:00 AM,2/8/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5056.736,False
2/8/2025 11:00:00 AM,2/8/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5293.020,False
2/8/2025 12:00:00 PM,2/8/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5450.805,False
2/8/2025 1:00:00 PM,2/8/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5561.489,False
2/8/2025 2:00:00 PM,2/8/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5503.446,False
2/8/2025 3:00:00 PM,2/8/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5495.016,False
2/8/2025 4:00:00 PM,2/8/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5504.562,False
2/8/2025 5:00:00 PM,2/8/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5424.645,False
2/8/2025 6:00:00 PM,2/8/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5385.229,False
2/8/2025 7:00:00 PM,2/8/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5367.673,False
2/8/2025 8:00:00 PM,2/8/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5466.000,False
2/8/2025 9:00:00 PM,2/8/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5563.248,False
2/8/2025 10:00:00 PM,2/8/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5698.873,False
2/8/2025 11:00:00 PM,2/8/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5751.461,False
2/9/2025 12:00:00 AM,2/8/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5671.357,False
2/9/2025 1:00:00 AM,2/8/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5578.406,False
2/9/2025 2:00:00 AM,2/8/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5389.105,False
2/9/2025 3:00:00 AM,2/8/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5186.566,False
2/9/2025 4:00:00 AM,2/8/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,4988.838,False
2/9/2025 5:00:00 AM,2/9/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4835.160,False
2/9/2025 6:00:00 AM,2/9/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4705.965,False
2/9/2025 7:00:00 AM,2/9/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4661.888,False
2/9/2025 8:00:00 AM,2/9/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4625.990,False
2/9/2025 9:00:00 AM,2/9/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4588.891,False
2/9/2025 10:00:00 AM,2/9/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,4700.330,False
2/9/2025 11:00:00 AM,2/9/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,4832.976,False
2/9/2025 12:00:00 PM,2/9/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,4992.677,False
2/9/2025 1:00:00 PM,2/9/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5140.407,False
2/9/2025 2:00:00 PM,2/9/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5352.284,False
2/9/2025 3:00:00 PM,2/9/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5432.636,False
2/9/2025 4:00:00 PM,2/9/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5470.609,False
2/9/2025 5:00:00 PM,2/9/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5413.282,False
2/9/2025 6:00:00 PM,2/9/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5374.557,False
2/9/2025 7:00:00 PM,2/9/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5310.720,False
2/9/2025 8:00:00 PM,2/9/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5268.625,False
2/9/2025 9:00:00 PM,2/9/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5361.964,False
2/9/2025 10:00:00 PM,2/9/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5515.150,False
2/9/2025 11:00:00 PM,2/9/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5441.728,False
2/10/2025 12:00:00 AM,2/9/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5249.085,False
2/10/2025 1:00:00 AM,2/9/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5148.820,False
2/10/2025 2:00:00 AM,2/9/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5083.446,False
2/10/2025 3:00:00 AM,2/9/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,4951.394,False
2/10/2025 4:00:00 AM,2/9/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,4837.976,False
2/10/2025 5:00:00 AM,2/10/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4673.815,False
2/10/2025 6:00:00 AM,2/10/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4584.048,False
2/10/2025 7:00:00 AM,2/10/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4575.778,False
2/10/2025 8:00:00 AM,2/10/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4587.637,False
2/10/2025 9:00:00 AM,2/10/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4714.838,False
2/10/2025 10:00:00 AM,2/10/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5011.218,False
2/10/2025 11:00:00 AM,2/10/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5493.921,False
2/10/2025 12:00:00 PM,2/10/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5761.759,False
2/10/2025 1:00:00 PM,2/10/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5783.582,False
2/10/2025 2:00:00 PM,2/10/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5688.544,False
2/10/2025 3:00:00 PM,2/10/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5599.192,False
2/10/2025 4:00:00 PM,2/10/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5417.473,False
2/10/2025 5:00:00 PM,2/10/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5311.840,False
2/10/2025 6:00:00 PM,2/10/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5186.581,False
2/10/2025 7:00:00 PM,2/10/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5127.488,False
2/10/2025 8:00:00 PM,2/10/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5171.871,False
2/10/2025 9:00:00 PM,2/10/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5380.526,False
2/10/2025 10:00:00 PM,2/10/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5687.212,False
2/10/2025 11:00:00 PM,2/10/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5885.096,False
2/11/2025 12:00:00 AM,2/10/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5902.678,False
2/11/2025 1:00:00 AM,2/10/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5827.090,False
2/11/2025 2:00:00 AM,2/10/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5681.315,False
2/11/2025 3:00:00 AM,2/10/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5442.626,False
2/11/2025 4:00:00 AM,2/10/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,5276.496,False
2/11/2025 5:00:00 AM,2/11/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,5174.271,False
2/11/2025 6:00:00 AM,2/11/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,5092.551,False
2/11/2025 7:00:00 AM,2/11/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,5131.734,False
2/11/2025 8:00:00 AM,2/11/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,5136.298,False
2/11/2025 9:00:00 AM,2/11/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,5271.044,False
2/11/2025 10:00:00 AM,2/11/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5544.315,False
2/11/2025 11:00:00 AM,2/11/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5989.730,False
2/11/2025 12:00:00 PM,2/11/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,6248.627,False
2/11/2025 1:00:00 PM,2/11/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,6188.657,False
2/11/2025 2:00:00 PM,2/11/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,6083.787,False
2/11/2025 3:00:00 PM,2/11/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5993.967,False
2/11/2025 4:00:00 PM,2/11/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5944.309,False
2/11/2025 5:00:00 PM,2/11/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5838.402,False
2/11/2025 6:00:00 PM,2/11/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5847.781,False
2/11/2025 7:00:00 PM,2/11/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5816.142,False
2/11/2025 8:00:00 PM,2/11/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5820.383,False
2/11/2025 9:00:00 PM,2/11/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5923.162,False
2/11/2025 10:00:00 PM,2/11/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,6147.072,False
2/11/2025 11:00:00 PM,2/11/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,6175.080,False
2/12/2025 12:00:00 AM,2/11/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,6130.928,False
2/12/2025 1:00:00 AM,2/11/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5977.119,False
2/12/2025 2:00:00 AM,2/11/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5762.916,False
2/12/2025 3:00:00 AM,2/11/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5487.632,False
2/12/2025 4:00:00 AM,2/11/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,5282.206,False
2/12/2025 5:00:00 AM,2/12/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,5142.739,False
2/12/2025 6:00:00 AM,2/12/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,5058.171,False
2/12/2025 7:00:00 AM,2/12/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,5022.081,False
2/12/2025 8:00:00 AM,2/12/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4991.781,False
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,5041.772,False
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5327.261,False
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5736.649,False
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5961.758,False
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,6069.280,False
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,6098.688,False
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,6053.509,False
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,6037.912,False
2/12/2025 5:00:00 PM,2/12/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5942.573,False
2/12/2025 6:00:00 PM,2/12/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5953.318,False
2/12/2025 7:00:00 PM,2/12/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5935.996,False
2/12/2025 8:00:00 PM,2/12/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5915.132,False
2/12/2025 9:00:00 PM,2/12/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5998.434,False
2/12/2025 10:00:00 PM,2/12/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,6158.426,False
2/12/2025 11:00:00 PM,2/12/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,6168.426,False
2/13/2025 12:00:00 AM,2/12/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,6077.881,False
2/13/2025 1:00:00 AM,2/12/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5907.901,False
2/13/2025 2:00:00 AM,2/12/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5699.423,False
2/13/2025 3:00:00 AM,2/12/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5409.577,False
2/13/2025 4:00:00 AM,2/12/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,5142.774,False
2/13/2025 5:00:00 AM,2/13/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4958.363,False
2/13/2025 6:00:00 AM,2/13/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4862.734,False
2/13/2025 7:00:00 AM,2/13/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4806.784,False
2/13/2025 8:00:00 AM,2/13/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4813.681,False
2/13/2025 9:00:00 AM,2/13/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4872.143,False
2/13/2025 10:00:00 AM,2/13/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5151.620,False
2/13/2025 11:00:00 AM,2/13/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5550.921,False
2/13/2025 12:00:00 PM,2/13/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5798.542,False
2/13/2025 1:00:00 PM,2/13/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5807.558,False
2/13/2025 2:00:00 PM,2/13/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5823.508,False
2/13/2025 3:00:00 PM,2/13/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5687.670,False
2/13/2025 4:00:00 PM,2/13/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5562.782,False
2/13/2025 5:00:00 PM,2/13/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5403.903,False
2/13/2025 6:00:00 PM,2/13/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5326.505,False
2/13/2025 7:00:00 PM,2/13/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5208.831,False
2/13/2025 8:00:00 PM,2/13/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5200.845,False
2/13/2025 9:00:00 PM,2/13/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5342.268,False
2/13/2025 10:00:00 PM,2/13/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5618.583,False
2/13/2025 11:00:00 PM,2/13/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5761.711,False
2/14/2025 12:00:00 AM,2/13/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5746.057,False
2/14/2025 1:00:00 AM,2/13/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5680.741,False
2/14/2025 2:00:00 AM,2/13/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5547.722,False
2/14/2025 3:00:00 AM,2/13/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5304.270,False
2/14/2025 4:00:00 AM,2/13/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,5112.909,False
2/14/2025 5:00:00 AM,2/14/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,5001.638,False
2/14/2025 6:00:00 AM,2/14/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4877.130,False
2/14/2025 7:00:00 AM,2/14/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4843.758,False
2/14/2025 8:00:00 AM,2/14/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4866.415,False
2/14/2025 9:00:00 AM,2/14/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,5029.332,False
2/14/2025 10:00:00 AM,2/14/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5308.853,False
2/14/2025 11:00:00 AM,2/14/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5813.181,False
2/14/2025 12:00:00 PM,2/14/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,6029.639,False
2/14/2025 1:00:00 PM,2/14/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5952.627,False
2/14/2025 2:00:00 PM,2/14/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5799.392,False
2/14/2025 3:00:00 PM,2/14/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5648.734,False
2/14/2025 4:00:00 PM,2/14/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5472.843,False
2/14/2025 5:00:00 PM,2/14/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5367.803,False
2/14/2025 6:00:00 PM,2/14/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5305.613,False
2/14/2025 7:00:00 PM,2/14/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5214.410,False
2/14/2025 8:00:00 PM,2/14/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5225.243,False
2/14/2025 9:00:00 PM,2/14/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5422.242,False
2/14/2025 10:00:00 PM,2/14/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5692.927,False
2/14/2025 11:00:00 PM,2/14/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5799.127,False
2/15/2025 12:00:00 AM,2/14/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5749.422,False
2/15/2025 1:00:00 AM,2/14/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5682.662,False
2/15/2025 2:00:00 AM,2/14/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5537.145,False
2/15/2025 3:00:00 AM,2/14/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5325.774,False
2/15/2025 4:00:00 AM,2/14/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,5154.692,False
2/15/2025 5:00:00 AM,2/15/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4951.821,False
2/15/2025 6:00:00 AM,2/15/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4887.028,False
2/15/2025 7:00:00 AM,2/15/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4831.824,False
2/15/2025 8:00:00 AM,2/15/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4815.843,False
2/15/2025 9:00:00 AM,2/15/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4839.614,False
2/15/2025 10:00:00 AM,2/15/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,4949.123,False
2/15/2025 11:00:00 AM,2/15/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5125.214,False
2/15/2025 12:00:00 PM,2/15/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5269.116,False
