datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
4/7/2025 7:00:00 AM,4/7/2025 3:00:00 AM,MIDATL,34.474
4/7/2025 6:00:00 AM,4/7/2025 2:00:00 AM,MIDATL,59.024
4/7/2025 5:00:00 AM,4/7/2025 1:00:00 AM,MIDATL,74.884
4/7/2025 4:00:00 AM,4/7/2025 12:00:00 AM,MIDATL,36.580
4/7/2025 3:00:00 AM,4/6/2025 11:00:00 PM,MIDATL,30.804
4/7/2025 2:00:00 AM,4/6/2025 10:00:00 PM,MIDATL,35.075
4/7/2025 1:00:00 AM,4/6/2025 9:00:00 PM,MIDATL,84.763
4/7/2025 12:00:00 AM,4/6/2025 8:00:00 PM,MIDATL,153.080
4/6/2025 11:00:00 PM,4/6/2025 7:00:00 PM,MIDATL,140.624
4/6/2025 10:00:00 PM,4/6/2025 6:00:00 PM,MIDATL,120.558
4/6/2025 9:00:00 PM,4/6/2025 5:00:00 PM,MIDATL,105.404
4/6/2025 8:00:00 PM,4/6/2025 4:00:00 PM,MIDATL,158.295
4/6/2025 7:00:00 PM,4/6/2025 3:00:00 PM,MIDATL,121.265
4/6/2025 6:00:00 PM,4/6/2025 2:00:00 PM,MIDATL,103.714
4/6/2025 5:00:00 PM,4/6/2025 1:00:00 PM,MIDATL,159.746
4/6/2025 4:00:00 PM,4/6/2025 12:00:00 PM,MIDATL,236.392
4/6/2025 3:00:00 PM,4/6/2025 11:00:00 AM,MIDATL,339.149
4/6/2025 2:00:00 PM,4/6/2025 10:00:00 AM,MIDATL,469.089
4/6/2025 1:00:00 PM,4/6/2025 9:00:00 AM,MIDATL,355.738
4/6/2025 12:00:00 PM,4/6/2025 8:00:00 AM,MIDATL,460.377
4/6/2025 11:00:00 AM,4/6/2025 7:00:00 AM,MIDATL,430.269
4/6/2025 10:00:00 AM,4/6/2025 6:00:00 AM,MIDATL,504.272
4/6/2025 9:00:00 AM,4/6/2025 5:00:00 AM,MIDATL,440.331
4/6/2025 8:00:00 AM,4/6/2025 4:00:00 AM,MIDATL,193.900
4/6/2025 7:00:00 AM,4/6/2025 3:00:00 AM,MIDATL,45.778
4/6/2025 6:00:00 AM,4/6/2025 2:00:00 AM,MIDATL,40.752
4/6/2025 5:00:00 AM,4/6/2025 1:00:00 AM,MIDATL,99.762
4/6/2025 4:00:00 AM,4/6/2025 12:00:00 AM,MIDATL,151.067
4/6/2025 3:00:00 AM,4/5/2025 11:00:00 PM,MIDATL,176.462
4/6/2025 2:00:00 AM,4/5/2025 10:00:00 PM,MIDATL,211.009
4/6/2025 1:00:00 AM,4/5/2025 9:00:00 PM,MIDATL,281.785
4/6/2025 12:00:00 AM,4/5/2025 8:00:00 PM,MIDATL,360.137
4/5/2025 11:00:00 PM,4/5/2025 7:00:00 PM,MIDATL,314.614
4/5/2025 10:00:00 PM,4/5/2025 6:00:00 PM,MIDATL,316.406
4/5/2025 9:00:00 PM,4/5/2025 5:00:00 PM,MIDATL,400.215
4/5/2025 8:00:00 PM,4/5/2025 4:00:00 PM,MIDATL,476.526
4/5/2025 7:00:00 PM,4/5/2025 3:00:00 PM,MIDATL,514.694
4/5/2025 6:00:00 PM,4/5/2025 2:00:00 PM,MIDATL,609.785
4/5/2025 5:00:00 PM,4/5/2025 1:00:00 PM,MIDATL,700.465
4/5/2025 4:00:00 PM,4/5/2025 12:00:00 PM,MIDATL,775.201
4/5/2025 3:00:00 PM,4/5/2025 11:00:00 AM,MIDATL,860.036
4/5/2025 2:00:00 PM,4/5/2025 10:00:00 AM,MIDATL,915.738
4/5/2025 1:00:00 PM,4/5/2025 9:00:00 AM,MIDATL,921.833
4/5/2025 12:00:00 PM,4/5/2025 8:00:00 AM,MIDATL,1000.085
4/5/2025 11:00:00 AM,4/5/2025 7:00:00 AM,MIDATL,1039.008
4/5/2025 10:00:00 AM,4/5/2025 6:00:00 AM,MIDATL,993.655
4/5/2025 9:00:00 AM,4/5/2025 5:00:00 AM,MIDATL,951.142
4/5/2025 8:00:00 AM,4/5/2025 4:00:00 AM,MIDATL,848.302
4/5/2025 7:00:00 AM,4/5/2025 3:00:00 AM,MIDATL,737.795
4/5/2025 6:00:00 AM,4/5/2025 2:00:00 AM,MIDATL,653.350
4/5/2025 5:00:00 AM,4/5/2025 1:00:00 AM,MIDATL,492.157
4/5/2025 4:00:00 AM,4/5/2025 12:00:00 AM,MIDATL,441.841
4/5/2025 3:00:00 AM,4/4/2025 11:00:00 PM,MIDATL,357.467
4/5/2025 2:00:00 AM,4/4/2025 10:00:00 PM,MIDATL,272.665
4/5/2025 1:00:00 AM,4/4/2025 9:00:00 PM,MIDATL,127.438
4/5/2025 12:00:00 AM,4/4/2025 8:00:00 PM,MIDATL,39.536
4/4/2025 11:00:00 PM,4/4/2025 7:00:00 PM,MIDATL,35.564
4/4/2025 10:00:00 PM,4/4/2025 6:00:00 PM,MIDATL,40.609
4/4/2025 9:00:00 PM,4/4/2025 5:00:00 PM,MIDATL,37.115
4/4/2025 8:00:00 PM,4/4/2025 4:00:00 PM,MIDATL,43.607
4/4/2025 7:00:00 PM,4/4/2025 3:00:00 PM,MIDATL,69.902
4/4/2025 6:00:00 PM,4/4/2025 2:00:00 PM,MIDATL,85.771
4/4/2025 5:00:00 PM,4/4/2025 1:00:00 PM,MIDATL,124.559
4/4/2025 4:00:00 PM,4/4/2025 12:00:00 PM,MIDATL,141.636
4/4/2025 3:00:00 PM,4/4/2025 11:00:00 AM,MIDATL,110.244
4/4/2025 2:00:00 PM,4/4/2025 10:00:00 AM,MIDATL,118.658
4/4/2025 1:00:00 PM,4/4/2025 9:00:00 AM,MIDATL,150.766
4/4/2025 12:00:00 PM,4/4/2025 8:00:00 AM,MIDATL,146.142
4/4/2025 11:00:00 AM,4/4/2025 7:00:00 AM,MIDATL,167.298
4/4/2025 10:00:00 AM,4/4/2025 6:00:00 AM,MIDATL,225.521
4/4/2025 9:00:00 AM,4/4/2025 5:00:00 AM,MIDATL,204.625
4/4/2025 8:00:00 AM,4/4/2025 4:00:00 AM,MIDATL,302.934
4/4/2025 7:00:00 AM,4/4/2025 3:00:00 AM,MIDATL,342.448
4/4/2025 6:00:00 AM,4/4/2025 2:00:00 AM,MIDATL,326.394
4/4/2025 5:00:00 AM,4/4/2025 1:00:00 AM,MIDATL,266.830
4/4/2025 4:00:00 AM,4/4/2025 12:00:00 AM,MIDATL,278.532
4/4/2025 3:00:00 AM,4/3/2025 11:00:00 PM,MIDATL,290.803
4/4/2025 2:00:00 AM,4/3/2025 10:00:00 PM,MIDATL,438.714
4/4/2025 1:00:00 AM,4/3/2025 9:00:00 PM,MIDATL,588.068
4/4/2025 12:00:00 AM,4/3/2025 8:00:00 PM,MIDATL,502.423
4/3/2025 11:00:00 PM,4/3/2025 7:00:00 PM,MIDATL,646.741
4/3/2025 10:00:00 PM,4/3/2025 6:00:00 PM,MIDATL,755.002
4/3/2025 9:00:00 PM,4/3/2025 5:00:00 PM,MIDATL,782.710
4/3/2025 8:00:00 PM,4/3/2025 4:00:00 PM,MIDATL,825.890
4/3/2025 7:00:00 PM,4/3/2025 3:00:00 PM,MIDATL,872.779
4/3/2025 6:00:00 PM,4/3/2025 2:00:00 PM,MIDATL,897.757
4/3/2025 5:00:00 PM,4/3/2025 1:00:00 PM,MIDATL,921.840
4/3/2025 4:00:00 PM,4/3/2025 12:00:00 PM,MIDATL,958.365
4/3/2025 3:00:00 PM,4/3/2025 11:00:00 AM,MIDATL,950.377
4/3/2025 2:00:00 PM,4/3/2025 10:00:00 AM,MIDATL,1018.379
4/3/2025 1:00:00 PM,4/3/2025 9:00:00 AM,MIDATL,1023.409
4/3/2025 12:00:00 PM,4/3/2025 8:00:00 AM,MIDATL,957.461
4/3/2025 11:00:00 AM,4/3/2025 7:00:00 AM,MIDATL,822.116
4/3/2025 10:00:00 AM,4/3/2025 6:00:00 AM,MIDATL,913.704
4/3/2025 9:00:00 AM,4/3/2025 5:00:00 AM,MIDATL,966.845
4/3/2025 8:00:00 AM,4/3/2025 4:00:00 AM,MIDATL,958.287
4/3/2025 7:00:00 AM,4/3/2025 3:00:00 AM,MIDATL,957.843
4/3/2025 6:00:00 AM,4/3/2025 2:00:00 AM,MIDATL,994.786
4/3/2025 5:00:00 AM,4/3/2025 1:00:00 AM,MIDATL,1011.224
4/3/2025 4:00:00 AM,4/3/2025 12:00:00 AM,MIDATL,1028.971
4/3/2025 3:00:00 AM,4/2/2025 11:00:00 PM,MIDATL,1039.948
4/3/2025 2:00:00 AM,4/2/2025 10:00:00 PM,MIDATL,1068.131
4/3/2025 1:00:00 AM,4/2/2025 9:00:00 PM,MIDATL,1067.576
4/3/2025 12:00:00 AM,4/2/2025 8:00:00 PM,MIDATL,1102.789
4/2/2025 11:00:00 PM,4/2/2025 7:00:00 PM,MIDATL,1075.269
4/2/2025 10:00:00 PM,4/2/2025 6:00:00 PM,MIDATL,1107.750
4/2/2025 9:00:00 PM,4/2/2025 5:00:00 PM,MIDATL,1090.404
4/2/2025 8:00:00 PM,4/2/2025 4:00:00 PM,MIDATL,1036.471
4/2/2025 7:00:00 PM,4/2/2025 3:00:00 PM,MIDATL,1014.643
4/2/2025 6:00:00 PM,4/2/2025 2:00:00 PM,MIDATL,1027.396
4/2/2025 5:00:00 PM,4/2/2025 1:00:00 PM,MIDATL,955.788
4/2/2025 4:00:00 PM,4/2/2025 12:00:00 PM,MIDATL,940.362
4/2/2025 3:00:00 PM,4/2/2025 11:00:00 AM,MIDATL,850.868
4/2/2025 2:00:00 PM,4/2/2025 10:00:00 AM,MIDATL,764.873
4/2/2025 1:00:00 PM,4/2/2025 9:00:00 AM,MIDATL,715.889
4/2/2025 12:00:00 PM,4/2/2025 8:00:00 AM,MIDATL,701.832
4/2/2025 11:00:00 AM,4/2/2025 7:00:00 AM,MIDATL,692.135
4/2/2025 10:00:00 AM,4/2/2025 6:00:00 AM,MIDATL,630.493
4/2/2025 9:00:00 AM,4/2/2025 5:00:00 AM,MIDATL,591.455
4/2/2025 8:00:00 AM,4/2/2025 4:00:00 AM,MIDATL,578.120
4/2/2025 7:00:00 AM,4/2/2025 3:00:00 AM,MIDATL,601.887
4/2/2025 6:00:00 AM,4/2/2025 2:00:00 AM,MIDATL,526.688
4/2/2025 5:00:00 AM,4/2/2025 1:00:00 AM,MIDATL,357.015
4/2/2025 4:00:00 AM,4/2/2025 12:00:00 AM,MIDATL,190.385
4/2/2025 3:00:00 AM,4/1/2025 11:00:00 PM,MIDATL,116.986
4/2/2025 2:00:00 AM,4/1/2025 10:00:00 PM,MIDATL,131.871
4/2/2025 1:00:00 AM,4/1/2025 9:00:00 PM,MIDATL,110.514
4/2/2025 12:00:00 AM,4/1/2025 8:00:00 PM,MIDATL,106.374
4/1/2025 11:00:00 PM,4/1/2025 7:00:00 PM,MIDATL,109.665
4/1/2025 10:00:00 PM,4/1/2025 6:00:00 PM,MIDATL,201.776
4/1/2025 9:00:00 PM,4/1/2025 5:00:00 PM,MIDATL,283.978
4/1/2025 8:00:00 PM,4/1/2025 4:00:00 PM,MIDATL,367.315
4/1/2025 7:00:00 PM,4/1/2025 3:00:00 PM,MIDATL,401.981
4/1/2025 6:00:00 PM,4/1/2025 2:00:00 PM,MIDATL,374.705
4/1/2025 5:00:00 PM,4/1/2025 1:00:00 PM,MIDATL,465.644
4/1/2025 4:00:00 PM,4/1/2025 12:00:00 PM,MIDATL,615.720
4/1/2025 3:00:00 PM,4/1/2025 11:00:00 AM,MIDATL,667.130
4/1/2025 2:00:00 PM,4/1/2025 10:00:00 AM,MIDATL,674.574
4/1/2025 1:00:00 PM,4/1/2025 9:00:00 AM,MIDATL,722.593
4/1/2025 12:00:00 PM,4/1/2025 8:00:00 AM,MIDATL,824.345
4/1/2025 11:00:00 AM,4/1/2025 7:00:00 AM,MIDATL,881.470
4/1/2025 10:00:00 AM,4/1/2025 6:00:00 AM,MIDATL,960.189
4/1/2025 9:00:00 AM,4/1/2025 5:00:00 AM,MIDATL,998.740
4/1/2025 8:00:00 AM,4/1/2025 4:00:00 AM,MIDATL,1021.642
4/1/2025 7:00:00 AM,4/1/2025 3:00:00 AM,MIDATL,999.576
4/1/2025 6:00:00 AM,4/1/2025 2:00:00 AM,MIDATL,983.329
4/1/2025 5:00:00 AM,4/1/2025 1:00:00 AM,MIDATL,946.218
4/1/2025 4:00:00 AM,4/1/2025 12:00:00 AM,MIDATL,965.293
4/1/2025 3:00:00 AM,3/31/2025 11:00:00 PM,MIDATL,966.117
4/1/2025 2:00:00 AM,3/31/2025 10:00:00 PM,MIDATL,847.719
4/1/2025 1:00:00 AM,3/31/2025 9:00:00 PM,MIDATL,780.586
4/1/2025 12:00:00 AM,3/31/2025 8:00:00 PM,MIDATL,643.578
3/31/2025 11:00:00 PM,3/31/2025 7:00:00 PM,MIDATL,557.314
3/31/2025 10:00:00 PM,3/31/2025 6:00:00 PM,MIDATL,441.201
3/31/2025 9:00:00 PM,3/31/2025 5:00:00 PM,MIDATL,405.690
3/31/2025 8:00:00 PM,3/31/2025 4:00:00 PM,MIDATL,489.383
3/31/2025 7:00:00 PM,3/31/2025 3:00:00 PM,MIDATL,499.227
3/31/2025 6:00:00 PM,3/31/2025 2:00:00 PM,MIDATL,493.899
3/31/2025 5:00:00 PM,3/31/2025 1:00:00 PM,MIDATL,484.002
3/31/2025 4:00:00 PM,3/31/2025 12:00:00 PM,MIDATL,480.560
3/31/2025 3:00:00 PM,3/31/2025 11:00:00 AM,MIDATL,502.756
3/31/2025 2:00:00 PM,3/31/2025 10:00:00 AM,MIDATL,586.224
3/31/2025 1:00:00 PM,3/31/2025 9:00:00 AM,MIDATL,669.134
3/31/2025 12:00:00 PM,3/31/2025 8:00:00 AM,MIDATL,715.183
3/31/2025 11:00:00 AM,3/31/2025 7:00:00 AM,MIDATL,778.997
3/31/2025 10:00:00 AM,3/31/2025 6:00:00 AM,MIDATL,827.485
3/31/2025 9:00:00 AM,3/31/2025 5:00:00 AM,MIDATL,816.433
3/31/2025 8:00:00 AM,3/31/2025 4:00:00 AM,MIDATL,729.351
3/31/2025 7:00:00 AM,3/31/2025 3:00:00 AM,MIDATL,742.413
3/31/2025 6:00:00 AM,3/31/2025 2:00:00 AM,MIDATL,721.701
3/31/2025 5:00:00 AM,3/31/2025 1:00:00 AM,MIDATL,751.419
3/31/2025 4:00:00 AM,3/31/2025 12:00:00 AM,MIDATL,759.562
3/31/2025 3:00:00 AM,3/30/2025 11:00:00 PM,MIDATL,660.361
3/31/2025 2:00:00 AM,3/30/2025 10:00:00 PM,MIDATL,606.669
3/31/2025 1:00:00 AM,3/30/2025 9:00:00 PM,MIDATL,550.704
3/31/2025 12:00:00 AM,3/30/2025 8:00:00 PM,MIDATL,555.602
3/30/2025 11:00:00 PM,3/30/2025 7:00:00 PM,MIDATL,480.130
3/30/2025 10:00:00 PM,3/30/2025 6:00:00 PM,MIDATL,421.169
3/30/2025 9:00:00 PM,3/30/2025 5:00:00 PM,MIDATL,489.891
3/30/2025 8:00:00 PM,3/30/2025 4:00:00 PM,MIDATL,480.695
3/30/2025 7:00:00 PM,3/30/2025 3:00:00 PM,MIDATL,455.635
3/30/2025 6:00:00 PM,3/30/2025 2:00:00 PM,MIDATL,471.580
3/30/2025 5:00:00 PM,3/30/2025 1:00:00 PM,MIDATL,475.151
3/30/2025 4:00:00 PM,3/30/2025 12:00:00 PM,MIDATL,382.526
3/30/2025 3:00:00 PM,3/30/2025 11:00:00 AM,MIDATL,327.543
3/30/2025 2:00:00 PM,3/30/2025 10:00:00 AM,MIDATL,275.101
3/30/2025 1:00:00 PM,3/30/2025 9:00:00 AM,MIDATL,283.493
3/30/2025 12:00:00 PM,3/30/2025 8:00:00 AM,MIDATL,339.735
3/30/2025 11:00:00 AM,3/30/2025 7:00:00 AM,MIDATL,424.802
3/30/2025 10:00:00 AM,3/30/2025 6:00:00 AM,MIDATL,492.824
3/30/2025 9:00:00 AM,3/30/2025 5:00:00 AM,MIDATL,498.866
3/30/2025 8:00:00 AM,3/30/2025 4:00:00 AM,MIDATL,499.508
3/30/2025 7:00:00 AM,3/30/2025 3:00:00 AM,MIDATL,474.207
3/30/2025 6:00:00 AM,3/30/2025 2:00:00 AM,MIDATL,382.669
3/30/2025 5:00:00 AM,3/30/2025 1:00:00 AM,MIDATL,334.253
3/30/2025 4:00:00 AM,3/30/2025 12:00:00 AM,MIDATL,271.506
3/30/2025 3:00:00 AM,3/29/2025 11:00:00 PM,MIDATL,209.947
3/30/2025 2:00:00 AM,3/29/2025 10:00:00 PM,MIDATL,161.795
3/30/2025 1:00:00 AM,3/29/2025 9:00:00 PM,MIDATL,108.576
3/30/2025 12:00:00 AM,3/29/2025 8:00:00 PM,MIDATL,50.567
3/29/2025 11:00:00 PM,3/29/2025 7:00:00 PM,MIDATL,53.368
3/29/2025 10:00:00 PM,3/29/2025 6:00:00 PM,MIDATL,152.218
3/29/2025 9:00:00 PM,3/29/2025 5:00:00 PM,MIDATL,251.660
3/29/2025 8:00:00 PM,3/29/2025 4:00:00 PM,MIDATL,460.190
3/29/2025 7:00:00 PM,3/29/2025 3:00:00 PM,MIDATL,497.130
3/29/2025 6:00:00 PM,3/29/2025 2:00:00 PM,MIDATL,652.576
3/29/2025 5:00:00 PM,3/29/2025 1:00:00 PM,MIDATL,702.050
3/29/2025 4:00:00 PM,3/29/2025 12:00:00 PM,MIDATL,761.356
3/29/2025 3:00:00 PM,3/29/2025 11:00:00 AM,MIDATL,678.554
3/29/2025 2:00:00 PM,3/29/2025 10:00:00 AM,MIDATL,767.443
3/29/2025 1:00:00 PM,3/29/2025 9:00:00 AM,MIDATL,810.550
3/29/2025 12:00:00 PM,3/29/2025 8:00:00 AM,MIDATL,846.380
3/29/2025 11:00:00 AM,3/29/2025 7:00:00 AM,MIDATL,886.949
3/29/2025 10:00:00 AM,3/29/2025 6:00:00 AM,MIDATL,919.170
3/29/2025 9:00:00 AM,3/29/2025 5:00:00 AM,MIDATL,938.199
3/29/2025 8:00:00 AM,3/29/2025 4:00:00 AM,MIDATL,964.062
3/29/2025 7:00:00 AM,3/29/2025 3:00:00 AM,MIDATL,990.297
3/29/2025 6:00:00 AM,3/29/2025 2:00:00 AM,MIDATL,1030.432
3/29/2025 5:00:00 AM,3/29/2025 1:00:00 AM,MIDATL,925.846
3/29/2025 4:00:00 AM,3/29/2025 12:00:00 AM,MIDATL,754.003
3/29/2025 3:00:00 AM,3/28/2025 11:00:00 PM,MIDATL,753.681
3/29/2025 2:00:00 AM,3/28/2025 10:00:00 PM,MIDATL,737.935
3/29/2025 1:00:00 AM,3/28/2025 9:00:00 PM,MIDATL,723.281
3/29/2025 12:00:00 AM,3/28/2025 8:00:00 PM,MIDATL,716.946
3/28/2025 11:00:00 PM,3/28/2025 7:00:00 PM,MIDATL,722.406
3/28/2025 10:00:00 PM,3/28/2025 6:00:00 PM,MIDATL,600.005
3/28/2025 9:00:00 PM,3/28/2025 5:00:00 PM,MIDATL,474.346
3/28/2025 8:00:00 PM,3/28/2025 4:00:00 PM,MIDATL,327.374
3/28/2025 7:00:00 PM,3/28/2025 3:00:00 PM,MIDATL,211.792
3/28/2025 6:00:00 PM,3/28/2025 2:00:00 PM,MIDATL,202.975
3/28/2025 5:00:00 PM,3/28/2025 1:00:00 PM,MIDATL,161.131
3/28/2025 4:00:00 PM,3/28/2025 12:00:00 PM,MIDATL,104.175
3/28/2025 3:00:00 PM,3/28/2025 11:00:00 AM,MIDATL,57.150
3/28/2025 2:00:00 PM,3/28/2025 10:00:00 AM,MIDATL,36.945
3/28/2025 1:00:00 PM,3/28/2025 9:00:00 AM,MIDATL,14.315
3/28/2025 12:00:00 PM,3/28/2025 8:00:00 AM,MIDATL,21.308
3/28/2025 11:00:00 AM,3/28/2025 7:00:00 AM,MIDATL,77.104
3/28/2025 10:00:00 AM,3/28/2025 6:00:00 AM,MIDATL,179.201
3/28/2025 9:00:00 AM,3/28/2025 5:00:00 AM,MIDATL,362.056
3/28/2025 8:00:00 AM,3/28/2025 4:00:00 AM,MIDATL,519.638
3/28/2025 7:00:00 AM,3/28/2025 3:00:00 AM,MIDATL,600.648
3/28/2025 6:00:00 AM,3/28/2025 2:00:00 AM,MIDATL,626.133
3/28/2025 5:00:00 AM,3/28/2025 1:00:00 AM,MIDATL,593.709
3/28/2025 4:00:00 AM,3/28/2025 12:00:00 AM,MIDATL,547.733
3/28/2025 3:00:00 AM,3/27/2025 11:00:00 PM,MIDATL,473.772
3/28/2025 2:00:00 AM,3/27/2025 10:00:00 PM,MIDATL,433.715
3/28/2025 1:00:00 AM,3/27/2025 9:00:00 PM,MIDATL,310.916
3/28/2025 12:00:00 AM,3/27/2025 8:00:00 PM,MIDATL,225.502
3/27/2025 11:00:00 PM,3/27/2025 7:00:00 PM,MIDATL,209.072
3/27/2025 10:00:00 PM,3/27/2025 6:00:00 PM,MIDATL,400.631
3/27/2025 9:00:00 PM,3/27/2025 5:00:00 PM,MIDATL,503.304
3/27/2025 8:00:00 PM,3/27/2025 4:00:00 PM,MIDATL,487.807
3/27/2025 7:00:00 PM,3/27/2025 3:00:00 PM,MIDATL,422.406
3/27/2025 6:00:00 PM,3/27/2025 2:00:00 PM,MIDATL,336.000
3/27/2025 5:00:00 PM,3/27/2025 1:00:00 PM,MIDATL,305.504
3/27/2025 4:00:00 PM,3/27/2025 12:00:00 PM,MIDATL,340.517
3/27/2025 3:00:00 PM,3/27/2025 11:00:00 AM,MIDATL,248.651
3/27/2025 2:00:00 PM,3/27/2025 10:00:00 AM,MIDATL,102.080
3/27/2025 1:00:00 PM,3/27/2025 9:00:00 AM,MIDATL,110.120
3/27/2025 12:00:00 PM,3/27/2025 8:00:00 AM,MIDATL,210.191
3/27/2025 11:00:00 AM,3/27/2025 7:00:00 AM,MIDATL,319.616
3/27/2025 10:00:00 AM,3/27/2025 6:00:00 AM,MIDATL,348.284
3/27/2025 9:00:00 AM,3/27/2025 5:00:00 AM,MIDATL,377.126
3/27/2025 8:00:00 AM,3/27/2025 4:00:00 AM,MIDATL,414.735
3/27/2025 7:00:00 AM,3/27/2025 3:00:00 AM,MIDATL,438.845
3/27/2025 6:00:00 AM,3/27/2025 2:00:00 AM,MIDATL,466.914
3/27/2025 5:00:00 AM,3/27/2025 1:00:00 AM,MIDATL,492.295
3/27/2025 4:00:00 AM,3/27/2025 12:00:00 AM,MIDATL,475.136
3/27/2025 3:00:00 AM,3/26/2025 11:00:00 PM,MIDATL,461.525
3/27/2025 2:00:00 AM,3/26/2025 10:00:00 PM,MIDATL,460.819
3/27/2025 1:00:00 AM,3/26/2025 9:00:00 PM,MIDATL,480.894
3/27/2025 12:00:00 AM,3/26/2025 8:00:00 PM,MIDATL,468.956
3/26/2025 11:00:00 PM,3/26/2025 7:00:00 PM,MIDATL,531.532
3/26/2025 10:00:00 PM,3/26/2025 6:00:00 PM,MIDATL,679.443
3/26/2025 9:00:00 PM,3/26/2025 5:00:00 PM,MIDATL,738.304
3/26/2025 8:00:00 PM,3/26/2025 4:00:00 PM,MIDATL,824.099
3/26/2025 7:00:00 PM,3/26/2025 3:00:00 PM,MIDATL,747.863
3/26/2025 6:00:00 PM,3/26/2025 2:00:00 PM,MIDATL,705.085
3/26/2025 5:00:00 PM,3/26/2025 1:00:00 PM,MIDATL,677.786
3/26/2025 4:00:00 PM,3/26/2025 12:00:00 PM,MIDATL,681.715
3/26/2025 3:00:00 PM,3/26/2025 11:00:00 AM,MIDATL,685.079
3/26/2025 2:00:00 PM,3/26/2025 10:00:00 AM,MIDATL,597.129
3/26/2025 1:00:00 PM,3/26/2025 9:00:00 AM,MIDATL,488.381
3/26/2025 12:00:00 PM,3/26/2025 8:00:00 AM,MIDATL,419.295
3/26/2025 11:00:00 AM,3/26/2025 7:00:00 AM,MIDATL,394.315
3/26/2025 10:00:00 AM,3/26/2025 6:00:00 AM,MIDATL,396.303
3/26/2025 9:00:00 AM,3/26/2025 5:00:00 AM,MIDATL,243.778
3/26/2025 8:00:00 AM,3/26/2025 4:00:00 AM,MIDATL,184.320
3/26/2025 7:00:00 AM,3/26/2025 3:00:00 AM,MIDATL,96.406
3/26/2025 6:00:00 AM,3/26/2025 2:00:00 AM,MIDATL,98.648
3/26/2025 5:00:00 AM,3/26/2025 1:00:00 AM,MIDATL,89.132
3/26/2025 4:00:00 AM,3/26/2025 12:00:00 AM,MIDATL,103.082
3/26/2025 3:00:00 AM,3/25/2025 11:00:00 PM,MIDATL,221.351
3/26/2025 2:00:00 AM,3/25/2025 10:00:00 PM,MIDATL,321.394
3/26/2025 1:00:00 AM,3/25/2025 9:00:00 PM,MIDATL,321.906
3/26/2025 12:00:00 AM,3/25/2025 8:00:00 PM,MIDATL,320.499
3/25/2025 11:00:00 PM,3/25/2025 7:00:00 PM,MIDATL,351.742
3/25/2025 10:00:00 PM,3/25/2025 6:00:00 PM,MIDATL,468.821
3/25/2025 9:00:00 PM,3/25/2025 5:00:00 PM,MIDATL,519.712
3/25/2025 8:00:00 PM,3/25/2025 4:00:00 PM,MIDATL,519.467
3/25/2025 7:00:00 PM,3/25/2025 3:00:00 PM,MIDATL,595.615
3/25/2025 6:00:00 PM,3/25/2025 2:00:00 PM,MIDATL,670.075
3/25/2025 5:00:00 PM,3/25/2025 1:00:00 PM,MIDATL,656.077
3/25/2025 4:00:00 PM,3/25/2025 12:00:00 PM,MIDATL,701.878
3/25/2025 3:00:00 PM,3/25/2025 11:00:00 AM,MIDATL,719.614
3/25/2025 2:00:00 PM,3/25/2025 10:00:00 AM,MIDATL,737.811
3/25/2025 1:00:00 PM,3/25/2025 9:00:00 AM,MIDATL,608.545
3/25/2025 12:00:00 PM,3/25/2025 8:00:00 AM,MIDATL,495.506
3/25/2025 11:00:00 AM,3/25/2025 7:00:00 AM,MIDATL,512.563
3/25/2025 10:00:00 AM,3/25/2025 6:00:00 AM,MIDATL,502.184
3/25/2025 9:00:00 AM,3/25/2025 5:00:00 AM,MIDATL,537.739
3/25/2025 8:00:00 AM,3/25/2025 4:00:00 AM,MIDATL,480.738
3/25/2025 7:00:00 AM,3/25/2025 3:00:00 AM,MIDATL,473.422
3/25/2025 6:00:00 AM,3/25/2025 2:00:00 AM,MIDATL,494.520
3/25/2025 5:00:00 AM,3/25/2025 1:00:00 AM,MIDATL,536.102
3/25/2025 4:00:00 AM,3/25/2025 12:00:00 AM,MIDATL,664.892
3/25/2025 3:00:00 AM,3/24/2025 11:00:00 PM,MIDATL,723.307
3/25/2025 2:00:00 AM,3/24/2025 10:00:00 PM,MIDATL,748.211
3/25/2025 1:00:00 AM,3/24/2025 9:00:00 PM,MIDATL,796.627
3/25/2025 12:00:00 AM,3/24/2025 8:00:00 PM,MIDATL,723.153
3/24/2025 11:00:00 PM,3/24/2025 7:00:00 PM,MIDATL,797.079
3/24/2025 10:00:00 PM,3/24/2025 6:00:00 PM,MIDATL,877.083
3/24/2025 9:00:00 PM,3/24/2025 5:00:00 PM,MIDATL,824.129
3/24/2025 8:00:00 PM,3/24/2025 4:00:00 PM,MIDATL,863.134
3/24/2025 7:00:00 PM,3/24/2025 3:00:00 PM,MIDATL,794.863
3/24/2025 6:00:00 PM,3/24/2025 2:00:00 PM,MIDATL,734.988
3/24/2025 5:00:00 PM,3/24/2025 1:00:00 PM,MIDATL,673.220
3/24/2025 4:00:00 PM,3/24/2025 12:00:00 PM,MIDATL,640.445
3/24/2025 3:00:00 PM,3/24/2025 11:00:00 AM,MIDATL,629.357
3/24/2025 2:00:00 PM,3/24/2025 10:00:00 AM,MIDATL,579.937
3/24/2025 1:00:00 PM,3/24/2025 9:00:00 AM,MIDATL,559.658
3/24/2025 12:00:00 PM,3/24/2025 8:00:00 AM,MIDATL,583.757
