datetime_beginning_ept,day_of_year,total_lmp_da,congestion_price_da,marginal_loss_price_da,mw,tmpf,dwpf,relh,wind_generation_mw,solar_generation_mw,FutureLMP,FutureLMP_PercentGain,FutureLMP_Outcome
5/27/2024 5:00:00 PM,148,22.005547,-37.202872,0.558419,4632.639,74,64,70.97,484.068,19.854,43.492178,97.64188547551217,1
5/27/2024 6:00:00 PM,148,22.042635,-24.547188,0.359823,4634.116,74,64,70.97,496.181,-2.719,33.33941,51.249657765507614,1
5/27/2024 7:00:00 PM,148,19.017041,-22.557664,0.194705,4583.855,74,64,70.97,511.16,-2.731,21.437557,12.728142091085584,1
5/27/2024 8:00:00 PM,148,18.116892,-18.975902,-0.027206,4528.484,74,64,70.97,575.286,-2.817,22.106374,22.02078590522038,1
5/27/2024 9:00:00 PM,148,19.955702,-16.335777,-0.178521,4394.16,74,64,70.97,567.146,-2.742,25.327083,26.91652240547589,1
5/27/2024 10:00:00 PM,148,18.219726,-7.298604,-0.28167,4008.488,74,64,70.97,559.552,-4.752,19.200821,5.384795578155235,1
5/27/2024 11:00:00 PM,148,17.199827,-5.25861,-0.211563,3738.877,74,64,70.97,497.494,-2.768,22.296286,29.630873612856686,1
5/28/2024 12:00:00 AM,149,18.660136,-6.604213,-0.245651,3493.384,74,70,87.34,468.795,-2.711,19.89611,6.623606601795393,1
5/28/2024 1:00:00 AM,149,17.773826,-2.868165,-0.368009,3359.508,74,70,87.34,494.783,-2.7,16.538083,-6.952599851039384,0
5/28/2024 2:00:00 AM,149,14.382879,-2.338221,-0.2889,3261.147,74,70,87.34,511.994,-2.774,16.408563,14.083995283559014,1
5/28/2024 3:00:00 AM,149,11.969827,-3.061516,-0.238657,3231.37,74,70,87.34,455.047,-2.818,14.515971,21.271351707923596,1
5/28/2024 4:00:00 AM,149,13.490334,-2.367433,-0.302233,3285.708,74,70,87.34,405.522,-2.751,15.560111,15.342666830932416,1
5/28/2024 5:00:00 AM,149,19.080024,-4.520219,-0.439757,3471.03,74,70,87.34,329.81,-1.583,18.530631,-2.879414617088542,0
5/28/2024 6:00:00 AM,149,21.69261,-5.227185,-0.500205,3811.084,74,70,87.34,259.299,163.996,19.978981,-7.899598065885098,0
5/28/2024 7:00:00 AM,149,25.577989,-4.868023,-0.043988,4158.921,74,70,87.34,241.844,674.112,22.104422,-13.580297497195732,0
5/28/2024 8:00:00 AM,149,28.731017,-4.475394,-0.003589,4332.451,74,70,87.34,251.933,1058.751,23.534508,-18.08675620497528,0
5/28/2024 9:00:00 AM,149,27.624634,-7.43921,0.403844,4444.464,74,70,87.34,219.482,1254.836,23.884684,-13.538459912265264,0
5/28/2024 10:00:00 AM,149,21.908776,-12.6911,0.489876,4567.734,74,70,87.34,144.849,1290.457,23.10931,5.479694529717229,1
5/28/2024 11:00:00 AM,149,24.062368,-13.167261,0.379629,4700.354,74,70,87.34,160.008,1279.761,21.973726,-8.680118265999424,0
5/28/2024 12:00:00 PM,149,20.782912,-19.687741,0.340653,4792.364,74,70,87.34,158.128,1218.879,21.585877,3.8635827356628383,1
5/28/2024 1:00:00 PM,149,21.895105,-18.770593,0.115698,4841.94,74,70,87.34,170.838,1166.725,22.047389,0.6955161895775247,1
5/28/2024 2:00:00 PM,149,24.857911,-18.955647,0.033558,4908.048,74,70,87.34,164.292,1019.109,23.821489,-4.169384949523722,0
5/28/2024 3:00:00 PM,149,26.99693,-19.819704,0.006634,4904.312,74,70,87.34,231.85,699.255,22.686364,-15.966874752055135,0
5/28/2024 4:00:00 PM,149,31.769384,-21.31108,0.130464,4968.83,74,70,87.34,301.721,298.307,25.611178,-19.384090040902272,0
5/28/2024 5:00:00 PM,149,43.492178,-23.445316,0.087494,4971.692,74,70,87.34,320.306,22.277,29.059018,-33.18564547399765,0
5/28/2024 6:00:00 PM,149,33.33941,-23.544791,-0.025799,4922.608,74,70,87.34,295.16,-2.757,27.286591,-18.155147316644175,0
5/28/2024 7:00:00 PM,149,21.437557,-26.704499,-0.167944,4761.331,74,70,87.34,297.029,-2.729,27.432405,27.96423118548441,1
5/28/2024 8:00:00 PM,149,22.106374,-19.134371,-0.199255,4601.69,74,70,87.34,303.433,-2.812,26.777811,21.13162927579168,1
5/28/2024 9:00:00 PM,149,25.327083,-11.736199,-0.286718,4476.899,74,70,87.34,298.273,-2.793,23.908926,-5.599369655005266,0
5/28/2024 10:00:00 PM,149,19.200821,-9.026671,-0.332508,4154.411,74,70,87.34,355.134,-4.765,21.635545,12.680311951244164,1
5/28/2024 11:00:00 PM,149,22.296286,-4.131764,-0.26195,3788.418,74,70,87.34,395.28,-2.623,18.534521,-16.871711279627455,0
5/29/2024 12:00:00 AM,150,19.89611,-2.396501,-0.217389,3607.784,75,51,42.98,402.147,-2.6,18.832787,-5.344376363017698,0
5/29/2024 1:00:00 AM,150,16.538083,-1.379557,-0.27236,3455.05,75,51,42.98,431.695,-2.596,16.962923,2.5688587969959977,1
5/29/2024 2:00:00 AM,150,16.408563,-0.258734,-0.222703,3360.325,75,51,42.98,519.069,-2.473,14.245491,-13.182580339302117,0
5/29/2024 3:00:00 AM,150,14.515971,-0.235288,-0.308741,3324.725,75,51,42.98,555.685,-2.449,12.184404,-16.062080862520318,0
5/29/2024 4:00:00 AM,150,15.560111,-0.340055,-0.239834,3337.902,75,51,42.98,560.364,-2.562,12.574402,-19.188224299942334,0
5/29/2024 5:00:00 AM,150,18.530631,-1.947369,-0.342,3566.588,75,51,42.98,526.974,-1.765,14.926446,-19.449877340928108,0
5/29/2024 6:00:00 AM,150,19.978981,-3.381541,-0.319478,3942.594,75,51,42.98,539.868,154.928,18.896632,-5.417438456946331,0
5/29/2024 7:00:00 AM,150,22.104422,-0.464362,-0.271216,4203.734,75,51,42.98,574.421,675.952,20.459933,-7.439638095942976,0
5/29/2024 8:00:00 AM,150,23.534508,-0.565976,-0.229516,4317.376,75,51,42.98,638.595,1102.002,22.270693,-5.370050650729548,0
5/29/2024 9:00:00 AM,150,23.884684,-1.337078,-0.428238,4399.537,75,51,42.98,599.465,1284.941,19.382715,-18.84876936198946,0
5/29/2024 10:00:00 AM,150,23.10931,-3.592452,-0.428238,4463.344,75,51,42.98,575.007,1352.941,18.3758,-20.483129959310766,0
5/29/2024 11:00:00 AM,150,21.973726,-4.377377,-0.358897,4549.8,75,51,42.98,577.664,1340.369,19.436314,-11.547481751615543,0
5/29/2024 12:00:00 PM,150,21.585877,-5.040907,-0.033216,4608.42,75,51,42.98,563.312,1311.532,15.152181,-29.80511748491849,0
5/29/2024 1:00:00 PM,150,22.047389,-6.45823,0.115619,4708.436,75,51,42.98,543.024,1274.891,15.767567,-28.483291150711764,0
5/29/2024 2:00:00 PM,150,23.821489,-6.534407,0.325896,4660.279,75,51,42.98,416.936,1183.218,14.165131,-40.53633255251172,0
5/29/2024 3:00:00 PM,150,22.686364,-7.479983,0.306347,4643.831,75,51,42.98,425.335,905.032,16.076002,-29.13804080724439,0
5/29/2024 4:00:00 PM,150,25.611178,-6.516628,0.447806,4704.503,75,51,42.98,549.403,389.069,16.576464,-35.27644843200886,0
5/29/2024 5:00:00 PM,150,29.059018,-6.00547,0.424488,4641.831,75,51,42.98,623.445,33.389,22.539847,-22.434243992691002,0
5/29/2024 6:00:00 PM,150,27.286591,-5.616281,0.212872,4522.004,75,51,42.98,598.503,-2.752,24.347911,-10.769685374035918,0
5/29/2024 7:00:00 PM,150,27.432405,-7.251428,-0.026167,4446.287,75,51,42.98,495.554,-3.69,26.78996,-2.3419200759102186,0
5/29/2024 8:00:00 PM,150,26.777811,-6.306147,-0.036042,4397.197,75,51,42.98,489.614,-2.703,26.027922,-2.80041187832717,0
5/29/2024 9:00:00 PM,150,23.908926,-4.587489,-0.153585,4253.354,75,51,42.98,470.671,-2.631,24.031177,0.5113194963253412,1
5/29/2024 10:00:00 PM,150,21.635545,-1.359742,-0.384713,3947.154,75,51,42.98,399.65,-2.524,20.741439,-4.132579049892207,0
5/29/2024 11:00:00 PM,150,18.534521,-0.892539,-0.17294,3667.743,75,51,42.98,357.165,-2.591,18.770451,1.272922024799021,1
5/30/2024 12:00:00 AM,151,18.832787,-0.394433,-0.17278,3457.481,65,57,75.3,303.399,-3.494,16.713345,-11.254000801899364,0
5/30/2024 1:00:00 AM,151,16.962923,-0.940299,-0.166778,3330.416,65,57,75.3,292.166,-2.48,15.427036,-9.0543770080192,0
5/30/2024 2:00:00 AM,151,14.245491,-0.04723,-0.157279,3248.332,65,57,75.3,230.255,-2.491,12.772087,-10.342949920083475,0
5/30/2024 3:00:00 AM,151,12.184404,-1.400708,-0.154888,3203.918,65,57,75.3,181.162,-2.412,12.238217,0.4416547580004725,1
5/30/2024 4:00:00 AM,151,12.574402,-1.450535,-0.175063,3236.867,65,57,75.3,95.102,-2.454,14.911238,18.584072626276797,1
5/30/2024 5:00:00 AM,151,14.926446,-2.445117,-0.218437,3438.648,65,57,75.3,54.266,0.238,17.53172,17.45408116573764,1
5/30/2024 6:00:00 AM,151,18.896632,-2.514393,-0.288975,3805.82,65,57,75.3,36.376,141.496,18.285163,-3.235862348380386,0
5/30/2024 7:00:00 AM,151,20.459933,0.03339,-0.263457,4054.781,65,57,75.3,52.403,592.2,17.54283,-14.257637109564342,0
5/30/2024 8:00:00 AM,151,22.270693,-0.018344,-0.080963,4161.998,65,57,75.3,57.013,973.451,15.693479,-29.533045963140893,0
5/30/2024 9:00:00 AM,151,19.382715,-2.5073,0.020015,4163.451,65,57,75.3,70.715,1165.307,11.77739,-39.237666137071095,0
5/30/2024 10:00:00 AM,151,18.3758,-3.101866,0.047666,4197.772,65,57,75.3,91.603,1278.103,14.196156,-22.745371630078694,0
5/30/2024 11:00:00 AM,151,19.436314,-3.439154,-0.014532,4198.87,65,57,75.3,79.403,1357.507,14.275056,-26.554716084541546,0
5/30/2024 12:00:00 PM,151,15.152181,-7.738398,-0.019421,4234.109,65,57,75.3,67.682,1373.099,13.475656,-11.064578756021987,0
5/30/2024 1:00:00 PM,151,15.767567,-8.27444,-0.007993,4246.044,65,57,75.3,79.376,1352.71,14.375412,-8.829231548532498,0
5/30/2024 2:00:00 PM,151,14.165131,-9.89487,0.030001,4285.983,65,57,75.3,153.116,1239.643,16.086044,13.560855879130242,1
5/30/2024 3:00:00 PM,151,16.076002,-9.475007,-0.168991,4291.034,65,57,75.3,260.756,907.016,18.246804,13.503369805502649,1
5/30/2024 4:00:00 PM,151,16.576464,-9.881413,-0.122123,4344.132,65,57,75.3,435.588,364.944,23.661923,42.744091864223876,1
5/30/2024 5:00:00 PM,151,22.539847,-5.973631,0.063478,4389.811,65,57,75.3,576.727,24.62,25.487073,13.07562557988968,1
5/30/2024 6:00:00 PM,151,24.347911,-5.14268,-0.149409,4372.84,65,57,75.3,602.076,-3.718,26.18979,7.564833796213559,1
5/30/2024 7:00:00 PM,151,26.78996,-5.110417,-0.329623,4305.946,65,57,75.3,668.437,-2.679,26.551504,-0.8900946473977539,0
5/30/2024 8:00:00 PM,151,26.027922,-4.485269,-0.216809,4247.802,65,57,75.3,729.711,-2.729,24.724543,-5.007618356932219,0
5/30/2024 9:00:00 PM,151,24.031177,-3.350632,-0.188191,4152.671,65,57,75.3,829.973,-2.693,23.000286,-4.2898065292432435,0
5/30/2024 10:00:00 PM,151,20.741439,-2.078191,-0.08037,3855.394,65,57,75.3,845.852,-2.705,21.417841,3.2611141396698637,1
5/30/2024 11:00:00 PM,151,18.770451,0.150866,-0.100415,3572.854,65,57,75.3,859.135,-2.758,16.71423,-10.954563638348384,0
5/31/2024 12:00:00 AM,152,16.713345,0.515142,-0.101797,3331.738,67,39,35.74,839.985,-3.819,12.605243,-24.579771434144394,0
5/31/2024 1:00:00 AM,152,15.427036,-0.177323,-0.265641,3229.025,67,39,35.74,809.538,-2.537,12.398889,-19.62883213599812,0
5/31/2024 2:00:00 AM,152,12.772087,-0.057569,-0.220344,3143.552,67,39,35.74,750.271,-2.767,10.993367,-13.92661982336952,0
5/31/2024 3:00:00 AM,152,12.238217,-0.118822,-0.232961,3106.88,67,39,35.74,606.732,-2.777,11.681521,-4.548832562782638,0
5/31/2024 4:00:00 AM,152,14.911238,0.384378,-0.26314,3178.394,67,39,35.74,439.099,-2.694,10.414827,-30.15451165087701,0
5/31/2024 5:00:00 AM,152,17.53172,0.037188,-0.285468,3379.969,67,39,35.74,274.457,-1.674,10.718921,-38.85984375748643,0
5/31/2024 6:00:00 AM,152,18.285163,-0.163059,-0.231778,3711.816,67,39,35.74,414.453,156.281,9.440605,-48.37013484648729,0
5/31/2024 7:00:00 AM,152,17.54283,-0.565715,-0.201455,3978.483,67,39,35.74,608.958,697.42,9.776095,-44.27298788165877,0
5/31/2024 8:00:00 AM,152,15.693479,-3.477641,-0.09888,4054.669,67,39,35.74,756.851,1120.151,10.816741,-31.074932460801076,0
5/31/2024 9:00:00 AM,152,11.77739,-6.276754,-0.115856,4063.05,67,39,35.74,842.182,1255.039,11.977467,1.698822914075192,1
5/31/2024 10:00:00 AM,152,14.196156,-5.056891,-0.026953,4100.244,67,39,35.74,912.029,1285.829,12.21733,-13.93916775780711,0
5/31/2024 11:00:00 AM,152,14.275056,-6.178232,-0.046712,4104.372,67,39,35.74,918.867,1324.357,12.809085,-10.269458837849742,0
5/31/2024 12:00:00 PM,152,13.475656,-7.448916,-0.135428,4118.816,67,39,35.74,805.313,1290.969,13.393566,-0.6091725701516935,0
5/31/2024 1:00:00 PM,152,14.375412,-7.219654,-0.254934,4191.526,67,39,35.74,744.413,1240.717,14.997119,4.324794308503985,1
5/31/2024 2:00:00 PM,152,16.086044,-6.279709,-0.384247,4219.743,67,39,35.74,767.077,1207.143,16.797596,4.423411996137754,1
5/31/2024 3:00:00 PM,152,18.246804,-5.784143,-0.389053,4231.188,67,39,35.74,711.017,908.144,19.562828,7.212353462009011,1
5/31/2024 4:00:00 PM,152,23.661923,-2.81995,-0.318127,4346.362,67,39,35.74,720.232,385.901,22.232207,-6.042264612221088,0
5/31/2024 5:00:00 PM,152,25.487073,-3.459899,-0.133028,4401.835,67,39,35.74,744.99,36.809,25.95676,1.842844017435821,1
5/31/2024 6:00:00 PM,152,26.18979,-3.971628,-0.188582,4386.504,67,39,35.74,676.211,12.529,28.460768,8.671234095424222,1
5/31/2024 7:00:00 PM,152,26.551504,-4.362349,-0.386147,4286.85,67,39,35.74,641.056,3.756,24.23924,-8.70859895544901,0
5/31/2024 8:00:00 PM,152,24.724543,-3.568622,-0.306835,4172.848,67,39,35.74,693.44,-2.128,20.974551,-15.167083169140877,0
5/31/2024 9:00:00 PM,152,23.000286,-2.361147,-0.388567,4074.021,67,39,35.74,777.855,-2.796,20.804383,-9.547285629404772,0
5/31/2024 10:00:00 PM,152,21.417841,-0.482547,-0.169612,3785.968,67,39,35.74,793.589,-2.671,19.841682,-7.359093757395999,0
5/31/2024 11:00:00 PM,152,16.71423,-0.046924,-0.048846,3486.717,67,39,35.74,827.463,-2.794,18.771508,12.308541883173799,1
6/1/2024 12:00:00 AM,153,12.605243,0.199232,-0.113989,3266.52,73,40,30.28,782.146,-2.762,13.178324,4.5463701096440605,1
6/1/2024 1:00:00 AM,153,12.398889,-0.089278,-0.231833,3127.442,73,40,30.28,742.985,-3.793,12.597172,1.5991997347504279,1
6/1/2024 2:00:00 AM,153,10.993367,0.11025,-0.256883,3034.32,73,40,30.28,776.348,-2.676,10.838246,-1.4110417672765714,0
6/1/2024 3:00:00 AM,153,11.681521,-0.008986,-0.279493,2998.325,73,40,30.28,731.275,-2.689,10.091315,-13.613004676360212,0
6/1/2024 4:00:00 AM,153,10.414827,-0.6685,-0.286673,3006.379,73,40,30.28,699.351,-3.676,9.611919,-7.709278320225582,0
6/1/2024 5:00:00 AM,153,10.718921,-1.087547,-0.163532,3064.707,73,40,30.28,789.661,0.272,9.245603,-13.74502153714913,0
6/1/2024 6:00:00 AM,153,9.440605,-0.776019,-0.103376,3197.256,73,40,30.28,860.589,156.923,8.70381,-7.804531595167884,0
6/1/2024 7:00:00 AM,153,9.776095,-0.922238,-0.191667,3372.354,73,40,30.28,924.946,719.184,8.37619,-14.319674675829159,0
6/1/2024 8:00:00 AM,153,10.816741,-1.417382,-0.115877,3537.196,73,40,30.28,937.664,1163.541,9.985586,-7.683968766562875,0
6/1/2024 9:00:00 AM,153,11.977467,-1.092144,-0.220389,3622.979,73,40,30.28,940.889,1297.951,10.792683,-9.891774279152681,0
6/1/2024 10:00:00 AM,153,12.21733,-1.511627,-0.171043,3714.385,73,40,30.28,942.041,1306.953,13.206653,8.097702198434508,1
6/1/2024 11:00:00 AM,153,12.809085,-2.151712,-0.289203,3793.703,73,40,30.28,956.168,1214.003,15.133994,18.150468983537856,1
6/1/2024 12:00:00 PM,153,13.393566,-2.770644,-0.41579,3864.568,73,40,30.28,979.032,1089.87,18.991887,41.79858448452039,1
6/1/2024 1:00:00 PM,153,14.997119,-3.302324,-0.440557,3940.002,73,40,30.28,995.176,843.67,19.571141,30.499337906167185,1
6/1/2024 2:00:00 PM,153,16.797596,-3.830337,-0.442067,4046.009,73,40,30.28,1007.049,728.16,19.961867,18.83764200543937,1
6/1/2024 3:00:00 PM,153,19.562828,-3.398619,-0.478553,4173.647,73,40,30.28,947.068,478.586,21.173716,8.234433181133111,1
6/1/2024 4:00:00 PM,153,22.232207,-3.575741,-0.182052,4334.659,73,40,30.28,910.249,164.963,22.551505,1.436195695730972,1
6/1/2024 5:00:00 PM,153,25.95676,-3.600003,-0.273237,4454.973,73,40,30.28,776.485,7.675,28.436769,9.554385832438266,1
6/1/2024 6:00:00 PM,153,28.460768,-3.248186,-0.311046,4468.348,73,40,30.28,690.905,-2.812,28.917025,1.6031085317163514,1
6/1/2024 7:00:00 PM,153,24.23924,-5.01354,-0.42722,4323.297,73,40,30.28,686.726,-2.806,25.634288,5.755328962459231,1
6/1/2024 8:00:00 PM,153,20.974551,-5.064688,-0.450761,4219.164,73,40,30.28,606.737,-2.746,24.28526,15.78440940166013,1
6/1/2024 9:00:00 PM,153,20.804383,-3.8887,-0.446917,4086.744,73,40,30.28,478.747,-2.739,24.403955,17.30198872035762,1
6/1/2024 10:00:00 PM,153,19.841682,-2.568507,-0.029811,3836.188,73,40,30.28,380.064,-2.768,21.389698,7.801838573967673,1
6/1/2024 11:00:00 PM,153,18.771508,-0.761927,-0.056565,3522.551,73,40,30.28,288.024,-2.701,19.727859,5.094694576482603,1
6/2/2024 12:00:00 AM,154,13.178324,-0.106504,-0.065172,3324.015,76,46,34.47,267.822,-2.768,17.763963,34.79683000660783,1
6/2/2024 1:00:00 AM,154,12.597172,-0.468876,-0.093952,3159.644,76,46,34.47,271.11,-3.73,17.335463,37.61392636379022,1
6/2/2024 2:00:00 AM,154,10.838246,-0.4203,-0.271454,3051.888,76,46,34.47,275.307,-2.732,14.655196,35.21741433069521,1
6/2/2024 3:00:00 AM,154,10.091315,-0.407394,-0.281291,2994.347,76,46,34.47,282.672,-3.794,14.311139,41.81639360182495,1
6/2/2024 4:00:00 AM,154,9.611919,-0.484365,-0.373716,2972.35,76,46,34.47,314.611,-2.809,14.530631,51.17304879493886,1
6/2/2024 5:00:00 AM,154,9.245603,-0.500503,-0.373894,3002.096,76,46,34.47,409.791,-2.642,17.867894,93.25828720960658,1
6/2/2024 6:00:00 AM,154,8.70381,-0.526438,-0.389752,3036.799,76,46,34.47,641.678,97.265,20.73053,138.17764863892938,1
6/2/2024 7:00:00 AM,154,8.37619,-0.566001,-0.387809,3266.247,76,46,34.47,807.824,564.686,19.404996,131.66852709883614,1
6/2/2024 8:00:00 AM,154,9.985586,-1.106994,-0.36742,3480.638,76,46,34.47,852.907,1055.661,20.350174,103.79549082046861,1
6/2/2024 9:00:00 AM,154,10.792683,-2.210235,-0.267082,3633.9,76,46,34.47,897.226,1312.897,22.805389,111.3041678329661,1
6/2/2024 10:00:00 AM,154,13.206653,-2.027159,-0.226188,3753.721,76,46,34.47,988.266,1382.799,23.337483,76.71004909419517,1
6/2/2024 11:00:00 AM,154,15.133994,-3.689721,-0.106285,3931.419,76,46,34.47,1029.958,1327.909,24.374755,61.059631713875405,1
6/2/2024 12:00:00 PM,154,18.991887,-2.187799,-0.050314,3998.631,76,46,34.47,1050.883,1207.681,26.048035,37.15348559097893,1
6/2/2024 1:00:00 PM,154,19.571141,-1.801698,-0.167161,4068.601,76,46,34.47,1035.248,1117.048,25.347824,29.516332236326935,1
6/2/2024 2:00:00 PM,154,19.961867,-2.361193,-0.17694,4195.626,76,46,34.47,1036.364,976.26,26.673809,33.62381885421838,1
6/2/2024 3:00:00 PM,154,21.173716,-4.166244,0.12996,4287.842,76,46,34.47,1001.342,759.132,28.06316,32.53771798960561,1
6/2/2024 4:00:00 PM,154,22.551505,-6.02696,0.338465,4412.115,76,46,34.47,941.22,315.929,28.225575,25.1604937231462,1
6/2/2024 5:00:00 PM,154,28.436769,-4.411747,0.698516,4491.014,76,46,34.47,963.789,18.358,41.086343,44.483161923212855,1
6/2/2024 6:00:00 PM,154,28.917025,-4.669751,0.806776,4466.286,76,46,34.47,1020.48,-2.792,33.576211,16.11225912762465,1
6/2/2024 7:00:00 PM,154,25.634288,-6.858791,0.193079,4402.621,76,46,34.47,1038.991,-2.759,26.403579,3.0010234729359326,1
6/2/2024 8:00:00 PM,154,24.28526,-5.657697,0.042957,4375.202,76,46,34.47,1044.167,-2.72,23.891638,-1.620826789583478,0
6/2/2024 9:00:00 PM,154,24.403955,-5.014883,-0.311162,4268.721,76,46,34.47,1032.382,-2.73,25.69229,5.279205768081444,1
6/2/2024 10:00:00 PM,154,21.389698,-1.6508100000000001,-0.079492,3981.853,76,46,34.47,1035.118,-2.699,23.792692,11.234352163363875,1
6/2/2024 11:00:00 PM,154,19.727859,-0.285548,0.103407,3723.003,76,46,34.47,1044.665,-2.796,20.271111,2.753730143752561,1
6/3/2024 12:00:00 AM,155,17.763963,1.264459,-0.150496,3508.876,78,55,45.05,1037.426,-2.748,21.720511,22.27289034547076,1
6/3/2024 1:00:00 AM,155,17.335463,0.235716,-0.210253,3407.78,78,55,45.05,1047.093,-3.75,17.253736,-0.47144399892867456,0
6/3/2024 2:00:00 AM,155,14.655196,0.284191,-0.378995,3328.109,78,55,45.05,1057.669,-3.708,15.266211,4.169272113453823,1
6/3/2024 3:00:00 AM,155,14.311139,0.681773,-0.480634,3307.25,78,55,45.05,1050.123,-2.789,13.18804,-7.847726166310032,0
6/3/2024 4:00:00 AM,155,14.530631,0.995868,-0.485237,3357.374,78,55,45.05,1056.002,-2.716,11.912676,-18.01680188561667,0
6/3/2024 5:00:00 AM,155,17.867894,1.939844,-0.65195,3559.376,78,55,45.05,1067.143,-3.009,13.415989,-24.9156671737587,0
6/3/2024 6:00:00 AM,155,20.73053,1.20779,-0.77726,3955.926,78,55,45.05,1067.529,33.524,17.767222,-14.294415048722831,0
6/3/2024 7:00:00 AM,155,19.404996,-1.170716,-0.644288,4322.591,78,55,45.05,1043.745,143.251,18.173008,-6.348818623822448,0
6/3/2024 8:00:00 AM,155,20.350174,-3.375196,-0.58463,4539.064,78,55,45.05,1001.043,289.94,23.343673,14.709943020634613,1
6/3/2024 9:00:00 AM,155,22.805389,-3.375083,-0.409528,4718.428,78,55,45.05,960.978,493.48,22.240408,-2.4774012844069575,0
6/3/2024 10:00:00 AM,155,23.337483,-3.876203,-0.136314,4870.907,78,55,45.05,946.311,624.299,22.809625,-2.261846318216915,0
6/3/2024 11:00:00 AM,155,24.374755,-4.446029,-0.269216,4982.328,78,55,45.05,898.614,658.021,23.992525,-1.56813883872884,0
6/3/2024 12:00:00 PM,155,26.048035,-6.654975,-0.28699,5068.494,78,55,45.05,843.432,734.248,23.832242,-8.506564890595387,0
6/3/2024 1:00:00 PM,155,25.347824,-10.033735,0.081559,5286.189,78,55,45.05,844.54,567.858,25.539147,0.754790628181735,1
6/3/2024 2:00:00 PM,155,26.673809,-10.110792,0.024601,5356.585,78,55,45.05,829.577,418.67,26.040663,-2.3736617443725416,0
6/3/2024 3:00:00 PM,155,28.06316,-12.012029,-0.024811,5420.29,78,55,45.05,841.51,275.416,28.715276,2.3237440117221277,1
6/3/2024 4:00:00 PM,155,28.225575,-18.470214,-0.214211,5514.853,78,55,45.05,864.699,101.447,36.462798,29.183543647915055,1
6/3/2024 5:00:00 PM,155,41.086343,-17.628992,0.085335,5576.014,78,55,45.05,842.225,4.253,39.950075,-2.7655612961221716,0
6/3/2024 6:00:00 PM,155,33.576211,-18.596083,0.102294,5539.358,78,55,45.05,835.172,-2.693,28.399365,-15.418195936402714,0
6/3/2024 7:00:00 PM,155,26.403579,-17.733808,-0.202613,5401.657,78,55,45.05,820.567,-2.724,22.546927,-14.606550119587954,0
6/3/2024 8:00:00 PM,155,23.891638,-13.426243,-0.232119,5259.667,78,55,45.05,873.566,-2.763,22.633293,-5.266884589495295,0
6/3/2024 9:00:00 PM,155,25.69229,-9.16483,-0.39288,5023.198,78,55,45.05,872.62,-2.75,21.984359,-14.432076704723473,0
6/3/2024 10:00:00 PM,155,23.792692,-7.006052,-0.031256,4653.648,78,55,45.05,888.648,-2.744,22.11993,-7.030570563431825,0
6/3/2024 11:00:00 PM,155,20.271111,-5.89669,-0.002199,4271.787,78,55,45.05,851.151,-2.718,20.410273,0.6865040598909398,1
6/4/2024 12:00:00 AM,156,21.720511,-0.830145,-0.019344,3996.424,76,64,66.38,802.726,-3.662,19.999252,-7.924578754155462,0
6/4/2024 1:00:00 AM,156,17.253736,0.299299,-0.115563,3810.658,76,64,66.38,757.107,-3.663,18.203807,5.50646538233807,1
6/4/2024 2:00:00 AM,156,15.266211,0.045189,-0.128978,3676.53,76,64,66.38,794.806,-2.661,14.976001,-1.9009956039517601,0
